dateTime,seconds,milliSeconds,sdFreeSpaceMb,loopTimeMs,workingTimeMs,freeMemoryBytes,currentState,controllerPower,serialAndBleBuffer,rgbDevice,buttonMode,buttonPower,throttleLevelPerCent,altitudeALm,altitudeSLm,pressure_hPa,temperatureDC,verticalSpeedMps,engineLevelOutP1024,engineMode,autotuneEnabled,pidTargetAltitudeM,0-0,0-1,0-2,0-3,0-4,0-5,0-6,0-7,1-0,1-1,1-2,1-3,1-4,1-5,1-6,1-7,2-0,2-1,2-2,2-3,2-4,2-5,2-6,2-7,3-0,3-1,3-2,3-3,3-4,3-5,3-6,3-7,4-0,4-1,4-2,4-3,4-4,4-5,4-6,4-7,batteryV,batteryA,revolutionsRpm,controllerTempDC,motorTempDC,batteryTempDC,requestedOutputPwmPC,realOutputPwmPC,remainingBatteryCapacityPC,remainingBatteryCapacityFromCanPC,Warnings,Failures,messagesReceived,messagesSent
2021-07-01 18:27:23,758,758677,1190107303,125,91,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,123,237
2021-07-01 18:27:23,758,758803,1190107303,125,91,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,159,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,124,238
2021-07-01 18:27:23,758,758927,1190107303,125,91,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,124,239
2021-07-01 18:27:24,759,759053,1190107303,125,91,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,125,240
2021-07-01 18:27:24,759,759177,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,125,241
2021-07-01 18:27:24,759,759303,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.86,26.19,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,109,0,191,0,12,5,2,51.80,0.30,0,24,73,18,0,149,100,45,,,126,242
2021-07-01 18:27:24,759,759427,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,126,243
2021-07-01 18:27:24,759,759553,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.19,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,24,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,127,244
2021-07-01 18:27:24,759,759676,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.20,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,127,245
2021-07-01 18:27:24,759,759803,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.86,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,128,246
2021-07-01 18:27:24,759,759929,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,129,247
2021-07-01 18:27:25,760,760053,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.86,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,129,248
2021-07-01 18:27:25,760,760179,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.86,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,24,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,130,249
2021-07-01 18:27:25,760,760303,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.86,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,130,250
2021-07-01 18:27:25,760,760429,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,131,251
2021-07-01 18:27:25,760,760553,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,131,252
2021-07-01 18:27:25,760,760679,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,132,253
2021-07-01 18:27:25,760,760803,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,132,254
2021-07-01 18:27:25,760,760929,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,109,0,191,0,12,5,2,51.80,0.30,0,24,73,18,0,149,100,45,,,133,255
2021-07-01 18:27:26,761,761053,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,133,256
2021-07-01 18:27:26,761,761179,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.87,26.20,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,24,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,134,257
2021-07-01 18:27:26,761,761303,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.87,26.20,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,134,258
2021-07-01 18:27:26,761,761428,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.20,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,135,259
2021-07-01 18:27:26,761,761553,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.20,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,136,260
2021-07-01 18:27:26,761,761678,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.20,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,136,261
2021-07-01 18:27:26,761,761804,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,24,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,137,262
2021-07-01 18:27:26,761,761928,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,137,263
2021-07-01 18:27:27,762,762054,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,159,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,138,264
2021-07-01 18:27:27,762,762180,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.90,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,138,265
2021-07-01 18:27:27,762,762306,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.90,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,156,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,139,266
2021-07-01 18:27:27,762,762432,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.91,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,139,267
2021-07-01 18:27:27,762,762558,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.90,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,140,268
2021-07-01 18:27:27,762,762682,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.91,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,140,269
2021-07-01 18:27:27,762,762808,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,24,73,18,0,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,141,270
2021-07-01 18:27:27,762,762933,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.70,70.90,1014.92,26.21,-0.40,0,1,,0.00,0,0,0,0,0,0,0,0,157,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,142,271
2021-07-01 18:27:28,763,763058,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.70,70.90,1014.92,26.21,-0.40,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,142,272
2021-07-01 18:27:28,763,763183,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.70,70.90,1014.93,26.21,-0.40,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,143,273
2021-07-01 18:27:28,763,763307,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,-0.40,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,24,73,18,0,149,100,45,,,143,274
2021-07-01 18:27:28,763,763433,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,23,73,18,0,,,,,,,,,,,,,,,,,51.70,0.30,0,23,73,18,0,149,100,45,,,144,275
2021-07-01 18:27:28,763,763557,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,23,73,18,0,149,100,45,,,144,276
2021-07-01 18:27:28,763,763683,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,145,277
2021-07-01 18:27:28,763,763807,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,145,278
2021-07-01 18:27:28,763,763933,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,-0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,146,279
2021-07-01 18:27:29,764,764058,1190107303,125,96,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,146,280
2021-07-01 18:27:29,764,764183,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.90,70.70,1014.95,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,147,281
2021-07-01 18:27:29,764,764308,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,24,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,148,282
2021-07-01 18:27:29,764,764432,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.95,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,148,283
2021-07-01 18:27:29,764,764558,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,109,0,192,0,10,5,2,51.80,0.30,0,24,73,18,0,149,100,45,,,149,284
2021-07-01 18:27:29,764,764682,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.80,70.80,1014.94,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,149,285
2021-07-01 18:27:29,764,764808,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.70,70.90,1014.93,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,150,286
2021-07-01 18:27:29,764,764932,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.70,70.90,1014.92,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,24,73,18,0,149,100,45,,,150,287
2021-07-01 18:27:30,765,765058,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.70,70.90,1014.92,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,23,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,151,288
2021-07-01 18:27:30,765,765184,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,151,289
2021-07-01 18:27:30,765,765310,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,152,290
2021-07-01 18:27:30,765,765434,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,152,291
2021-07-01 18:27:30,765,765560,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.91,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,153,292
2021-07-01 18:27:30,765,765684,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.91,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,153,293
2021-07-01 18:27:30,765,765809,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.91,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,154,294
2021-07-01 18:27:30,765,765934,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.21,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,23,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,155,295
2021-07-01 18:27:31,766,766059,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.21,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,155,296
2021-07-01 18:27:31,766,766185,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,109,0,192,0,12,5,2,51.80,0.30,0,23,73,18,0,149,100,45,,,156,297
2021-07-01 18:27:31,766,766309,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,156,298
2021-07-01 18:27:31,766,766435,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.92,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,157,299
2021-07-01 18:27:31,766,766559,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.60,71.00,1014.91,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,157,300
2021-07-01 18:27:31,766,766685,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.91,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,23,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,158,301
2021-07-01 18:27:31,766,766809,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.90,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,158,302
2021-07-01 18:27:31,766,766935,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.90,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,159,303
2021-07-01 18:27:32,767,767059,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.50,71.10,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,159,304
2021-07-01 18:27:32,767,767185,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.90,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,160,305
2021-07-01 18:27:32,767,767310,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.90,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,161,306
2021-07-01 18:27:32,767,767434,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,161,307
2021-07-01 18:27:32,767,767560,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,162,308
2021-07-01 18:27:32,767,767684,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,162,309
2021-07-01 18:27:32,767,767810,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,109,0,192,0,10,5,2,51.80,0.30,0,23,73,18,0,149,100,45,,,163,310
2021-07-01 18:27:32,767,767934,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,163,311
2021-07-01 18:27:33,768,768060,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,219,255,0,0,0,0,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,164,312
2021-07-01 18:27:33,768,768185,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,164,313
2021-07-01 18:27:33,768,768310,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.40,71.20,1014.89,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,190,238,255,255,23,73,18,0,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,165,314
2021-07-01 18:27:33,768,768434,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,165,315
2021-07-01 18:27:33,768,768560,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.22,0.20,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,166,316
2021-07-01 18:27:33,768,768685,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.30,71.30,1014.88,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,100,109,0,193,0,10,5,2,51.80,0.30,0,23,73,18,0,149,100,45,,,167,317
2021-07-01 18:27:33,768,768809,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.87,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,167,318
2021-07-01 18:27:33,768,768935,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.20,71.40,1014.86,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,157,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,23,73,18,0,149,100,45,,,168,319
2021-07-01 18:27:34,769,769059,1190107303,125,88,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.22,0.00,0,1,,0.00,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.70,0.30,0,23,73,18,0,149,100,45,,,168,320
2021-07-01 18:27:34,769,769185,1190107303,125,91,-1623,12,1,,0,0,0,0,-1.10,71.50,1014.86,26.22,0.40,0,1,,0.00,0,0,0,0,0,0,0,0,158,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51.80,0.30,0,23,73,18,0,149,100,45,,,169,321
